stream,mode,level,base_seed,attack_seed,attack_assignment,base_key,condition,filter_rows_withheld,rows,training_visits,accepted_training_visits,accepted_refit_rows,resets,seconds,pending_candidate,audit_rows_reserved,policy,guarded,host_n,host_accuracy,host_macro_f1,poison_rows,poison_rows_admitted,poison_admission_rate,clean_rows,clean_rows_withheld,clean_withhold_rate,malicious_recall,benign_fpr,filter_poison_recall,filter_legitimate_rejection,detector,filter,filter_seed,status,folder
SEA_A,instance,severe,9913.0,553344547.0,,SEA_A__s9913,SEA_A__s9913__instance__severe,2864.0,12000.0,9930,7874.0,2071.0,1,0.14651195800979622,False,600.0,confirmed,True,10450,0.8822009569377991,0.8702872711498943,2864,1702,0.5942737430167597,7586,3066,0.40416556815185867,,,0.27618715083798884,0.2732665436330082,hddm_w,random_rows,17.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hddm_w/SEA_A__s9913__instance__severe/random_rows_seed_17
SEA_A,instance,severe,9913.0,553344547.0,,SEA_A__s9913,SEA_A__s9913__instance__severe,2864.0,12000.0,9924,7165.0,2094.0,1,0.15012304202537052,False,600.0,confirmed,True,10450,0.8805741626794258,0.8682678163293606,2864,1504,0.5251396648044693,7586,3566,0.4700764566306354,,,0.276536312849162,0.27313472185605064,hddm_w,random_rows,27.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hddm_w/SEA_A__s9913__instance__severe/random_rows_seed_27
SEA_A,instance,severe,9913.0,553344547.0,,SEA_A__s9913,SEA_A__s9913__instance__severe,2864.0,12000.0,8536,7854.0,0.0,0,0.15163066698005423,False,600.0,confirmed,True,10450,0.877511961722488,0.8636126393397351,2864,1865,0.6511871508379888,7586,2547,0.33575006591088846,,,0.28037709497206703,0.27168468230951753,hddm_w,random_rows,37.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hddm_w/SEA_A__s9913__instance__severe/random_rows_seed_37
SEA_A,instance,severe,9913.0,553344547.0,,SEA_A__s9913,SEA_A__s9913__instance__severe,2864.0,12000.0,9915,7185.0,2066.0,1,0.15841212499071844,False,600.0,confirmed,True,10450,0.8692822966507177,0.8546069926594086,2864,1369,0.4780027932960894,7586,4099,0.5403374637490114,,,0.2709497206703911,0.27524387028737146,hddm_w,random_rows,47.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hddm_w/SEA_A__s9913__instance__severe/random_rows_seed_47
SEA_A,instance,severe,9913.0,553344547.0,,SEA_A__s9913,SEA_A__s9913__instance__severe,2864.0,12000.0,9892,7135.0,2038.0,1,0.14963604201329872,False,600.0,confirmed,True,10450,0.8673684210526316,0.8518922112914056,2864,1563,0.5457402234636871,7586,3636,0.47930398101766414,,,0.2608240223463687,0.2790667018191405,hddm_w,random_rows,7.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hddm_w/SEA_A__s9913__instance__severe/random_rows_seed_7
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,490.0,12000.0,10910,9080.0,0.0,0,0.1518029159924481,False,600.0,confirmed,True,10450,0.8972248803827751,0.8869817309839534,0,0,,10450,2320,0.22200956937799043,,,,0.04688995215311005,hellinger,learned_features_label,17.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__clean__none/learned_features_label_seed_17
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,486.0,12000.0,10914,9098.0,0.0,0,0.15247200001613237,False,600.0,confirmed,True,10450,0.9006698564593302,0.8909626337507335,0,0,,10450,2302,0.22028708133971292,,,,0.04650717703349282,hellinger,learned_features_label,27.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__clean__none/learned_features_label_seed_27
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,447.0,12000.0,10953,9133.0,0.0,0,0.1526142499933485,False,600.0,confirmed,True,10450,0.8998086124401914,0.8900928749185163,0,0,,10450,2267,0.2169377990430622,,,,0.04277511961722488,hellinger,learned_features_label,37.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__clean__none/learned_features_label_seed_37
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,523.0,12000.0,10877,9065.0,0.0,0,0.14994987501995638,False,600.0,confirmed,True,10450,0.895023923444976,0.8840941208334854,0,0,,10450,2335,0.22344497607655503,,,,0.050047846889952154,hellinger,learned_features_label,47.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__clean__none/learned_features_label_seed_47
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,503.0,12000.0,10897,9086.0,0.0,0,0.1533838749746792,False,600.0,confirmed,True,10450,0.8926315789473684,0.8815829771164045,0,0,,10450,2314,0.2214354066985646,,,,0.04813397129186603,hellinger,learned_features_label,7.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__clean__none/learned_features_label_seed_7
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,514.0,12000.0,10886,9982.0,0.0,0,0.15688033300102688,False,600.0,confirmed,True,10450,0.885933014354067,0.8739172373003834,0,0,,10450,1418,0.13569377990430623,,,,0.049186602870813396,hellinger,learned_features,17.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__clean__none/learned_features_seed_17
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,465.0,12000.0,10935,7303.0,0.0,0,0.1560342079901602,True,600.0,confirmed,True,10450,0.8941626794258373,0.884264864139766,0,0,,10450,4097,0.3920574162679426,,,,0.04449760765550239,hellinger,learned_features,27.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__clean__none/learned_features_seed_27
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,465.0,12000.0,10935,8229.0,0.0,0,0.15395050001097843,False,600.0,confirmed,True,10450,0.888133971291866,0.8774234494463453,0,0,,10450,3171,0.303444976076555,,,,0.04449760765550239,hellinger,learned_features,37.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__clean__none/learned_features_seed_37
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,522.0,12000.0,10878,8158.0,0.0,0,0.1482971249788534,False,600.0,confirmed,True,10450,0.8839234449760766,0.8722328795198342,0,0,,10450,3242,0.31023923444976076,,,,0.049952153110047845,hellinger,learned_features,47.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__clean__none/learned_features_seed_47
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,405.0,12000.0,10995,8257.0,0.0,0,0.1514135829929728,False,600.0,confirmed,True,10450,0.8876555023923445,0.8769067992942401,0,0,,10450,3143,0.30076555023923446,,,,0.038755980861244016,hellinger,learned_features,7.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__clean__none/learned_features_seed_7
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,,,11400,,,0,0.1457918329979293,,,confirmed,True,10450,0.8669856459330143,0.8504588885535898,0,0,,10450,1900,0.18181818181818182,,,,0.0,hellinger,none,,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__clean__none/none
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,0.0,12000.0,11400,9500.0,0.0,0,0.15595054099685512,False,600.0,confirmed,True,10450,0.8669856459330143,0.8504588885535898,0,0,,10450,1900,0.18181818181818182,,,,0.0,hellinger,oracle_blocks,,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__clean__none/oracle_blocks
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,0.0,12000.0,11400,9500.0,0.0,0,0.15297841699793935,False,600.0,confirmed,True,10450,0.8669856459330143,0.8504588885535898,0,0,,10450,1900,0.18181818181818182,,,,0.0,hellinger,oracle_rows,,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__clean__none/oracle_rows
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,0.0,12000.0,11400,9500.0,0.0,0,0.14930225000716746,False,600.0,confirmed,True,10450,0.8669856459330143,0.8504588885535898,0,0,,10450,1900,0.18181818181818182,,,,0.0,hellinger,random_blocks,17.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__clean__none/random_blocks_seed_17
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,0.0,12000.0,11400,9500.0,0.0,0,0.15110620800987817,False,600.0,confirmed,True,10450,0.8669856459330143,0.8504588885535898,0,0,,10450,1900,0.18181818181818182,,,,0.0,hellinger,random_blocks,27.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__clean__none/random_blocks_seed_27
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,0.0,12000.0,11400,9500.0,0.0,0,0.14908145798835903,False,600.0,confirmed,True,10450,0.8669856459330143,0.8504588885535898,0,0,,10450,1900,0.18181818181818182,,,,0.0,hellinger,random_blocks,37.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__clean__none/random_blocks_seed_37
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,0.0,12000.0,11400,9500.0,0.0,0,0.15088337499764748,False,600.0,confirmed,True,10450,0.8669856459330143,0.8504588885535898,0,0,,10450,1900,0.18181818181818182,,,,0.0,hellinger,random_blocks,47.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__clean__none/random_blocks_seed_47
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,0.0,12000.0,11400,9500.0,0.0,0,0.15030133302207105,False,600.0,confirmed,True,10450,0.8669856459330143,0.8504588885535898,0,0,,10450,1900,0.18181818181818182,,,,0.0,hellinger,random_blocks,7.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__clean__none/random_blocks_seed_7
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,0.0,12000.0,11400,9500.0,0.0,0,0.1507724999974016,False,600.0,confirmed,True,10450,0.8669856459330143,0.8504588885535898,0,0,,10450,1900,0.18181818181818182,,,,0.0,hellinger,random_rows,17.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__clean__none/random_rows_seed_17
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,0.0,12000.0,11400,9500.0,0.0,0,0.15188670801580884,False,600.0,confirmed,True,10450,0.8669856459330143,0.8504588885535898,0,0,,10450,1900,0.18181818181818182,,,,0.0,hellinger,random_rows,27.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__clean__none/random_rows_seed_27
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,0.0,12000.0,11400,9500.0,0.0,0,0.15677520900499076,False,600.0,confirmed,True,10450,0.8669856459330143,0.8504588885535898,0,0,,10450,1900,0.18181818181818182,,,,0.0,hellinger,random_rows,37.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__clean__none/random_rows_seed_37
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,0.0,12000.0,11400,9500.0,0.0,0,0.14832116701290943,False,600.0,confirmed,True,10450,0.8669856459330143,0.8504588885535898,0,0,,10450,1900,0.18181818181818182,,,,0.0,hellinger,random_rows,47.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__clean__none/random_rows_seed_47
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,0.0,12000.0,11400,9500.0,0.0,0,0.14728970799478702,False,600.0,confirmed,True,10450,0.8669856459330143,0.8504588885535898,0,0,,10450,1900,0.18181818181818182,,,,0.0,hellinger,random_rows,7.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__clean__none/random_rows_seed_7
SEA_A,instance,severe,9913.0,553344547.0,,SEA_A__s9913,SEA_A__s9913__instance__severe,2305.0,12000.0,9095,7592.0,0.0,0,0.13966883401735686,True,600.0,confirmed,True,10450,0.8899521531100478,0.8790148057084998,2864,753,0.2629189944134078,7586,1697,0.2237015554969681,,,0.6833100558659218,0.04587397838122858,hellinger,learned_features_label,17.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__instance__severe/learned_features_label_seed_17
SEA_A,instance,severe,9913.0,553344547.0,,SEA_A__s9913,SEA_A__s9913__instance__severe,2292.0,12000.0,9108,7608.0,0.0,0,0.13929104202543385,False,600.0,confirmed,True,10450,0.8818181818181818,0.8688940201969089,2864,763,0.26641061452513964,7586,1691,0.22291062483522278,,,0.6766759776536313,0.0466649090429739,hellinger,learned_features_label,27.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__instance__severe/learned_features_label_seed_27
SEA_A,instance,severe,9913.0,553344547.0,,SEA_A__s9913,SEA_A__s9913__instance__severe,2205.0,12000.0,9195,9195.0,0.0,0,0.1366477089759428,False,600.0,confirmed,True,10450,0.8823923444976076,0.869755817193372,2864,992,0.3463687150837989,7586,333,0.04389665172686528,,,0.6536312849162011,0.04389665172686528,hellinger,learned_features_label,37.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__instance__severe/learned_features_label_seed_37
SEA_A,instance,severe,9913.0,553344547.0,,SEA_A__s9913,SEA_A__s9913__instance__severe,2344.0,12000.0,9056,7588.0,0.0,0,0.1396129579807166,False,600.0,confirmed,True,10450,0.8943540669856459,0.8844316692327148,2864,747,0.2608240223463687,7586,1695,0.22343791194305299,,,0.6864525139664804,0.04982863168995518,hellinger,learned_features_label,47.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__instance__severe/learned_features_label_seed_47
SEA_A,instance,severe,9913.0,553344547.0,,SEA_A__s9913,SEA_A__s9913__instance__severe,2277.0,12000.0,9123,8375.0,0.0,0,0.13893775001633912,False,600.0,confirmed,True,10450,0.889090909090909,0.8779207810086462,2864,876,0.3058659217877095,7586,1037,0.13669918270498285,,,0.6672486033519553,0.04824677036646454,hellinger,learned_features_label,7.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__instance__severe/learned_features_label_seed_7
SEA_A,instance,severe,9913.0,553344547.0,,SEA_A__s9913,SEA_A__s9913__instance__severe,514.0,12000.0,10886,9982.0,0.0,0,0.153255834011361,False,600.0,confirmed,True,10450,0.8719617224880383,0.8569819399615665,2864,2452,0.8561452513966481,7586,1006,0.13261270761929872,,,0.05377094972067039,0.04745583970471922,hellinger,learned_features,17.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__instance__severe/learned_features_seed_17
SEA_A,instance,severe,9913.0,553344547.0,,SEA_A__s9913,SEA_A__s9913__instance__severe,465.0,12000.0,10935,10025.0,0.0,0,0.15687733399681747,True,600.0,confirmed,True,10450,0.8801913875598086,0.8678114587300654,2864,2475,0.8641759776536313,7586,986,0.12997627208014764,,,0.04504189944134078,0.04429211705773794,hellinger,learned_features,27.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__instance__severe/learned_features_seed_27
SEA_A,instance,severe,9913.0,553344547.0,,SEA_A__s9913,SEA_A__s9913__instance__severe,465.0,12000.0,10935,10032.0,0.0,0,0.15569408299052157,False,600.0,confirmed,True,10450,0.871578947368421,0.8565543822334993,2864,2463,0.859986033519553,7586,967,0.12747165831795412,,,0.04993016759776536,0.04244661218033219,hellinger,learned_features,37.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__instance__severe/learned_features_seed_37
SEA_A,instance,severe,9913.0,553344547.0,,SEA_A__s9913,SEA_A__s9913__instance__severe,522.0,12000.0,10878,9078.0,0.0,0,0.1620331250014715,False,600.0,confirmed,True,10450,0.8806698564593302,0.8676905895322073,2864,2207,0.7706005586592178,7586,1665,0.21948325863432638,,,0.05097765363128492,0.04956498813604007,hellinger,learned_features,47.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__instance__severe/learned_features_seed_47
SEA_A,instance,severe,9913.0,553344547.0,,SEA_A__s9913,SEA_A__s9913__instance__severe,405.0,12000.0,10995,7339.0,0.0,0,0.1579467499977909,False,600.0,confirmed,True,10450,0.8711004784688995,0.8562084247092872,2864,1769,0.6176675977653632,7586,2966,0.39098339045610336,,,0.03840782122905028,0.038887424202478246,hellinger,learned_features,7.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__instance__severe/learned_features_seed_7
SEA_A,instance,severe,9913.0,553344547.0,,SEA_A__s9913,SEA_A__s9913__instance__severe,,,11400,,,0,0.1599806250014808,,,confirmed,True,10450,0.8819138755980861,0.8699628490637281,2864,2593,0.9053770949720671,7586,679,0.08950698655417876,,,0.0,0.0,hellinger,none,,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__instance__severe/none
SEA_A,instance,severe,9913.0,553344547.0,,SEA_A__s9913,SEA_A__s9913__instance__severe,10450.0,12000.0,950,950.0,0.0,0,0.0738560409808997,False,600.0,confirmed,True,10450,0.8768421052631579,0.86421244992871,2864,0,0.0,7586,7586,1.0,,,1.0,1.0,hellinger,oracle_blocks,,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__instance__severe/oracle_blocks
SEA_A,instance,severe,9913.0,553344547.0,,SEA_A__s9913,SEA_A__s9913__instance__severe,2864.0,12000.0,8536,7125.0,0.0,0,0.1397491660027299,False,600.0,confirmed,True,10450,0.8877511961722488,0.8758375987374378,2864,0,0.0,7586,1411,0.18600052728710784,,,1.0,0.0,hellinger,oracle_rows,,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__instance__severe/oracle_rows
SEA_A,instance,severe,9913.0,553344547.0,,SEA_A__s9913,SEA_A__s9913__instance__severe,10450.0,12000.0,950,950.0,0.0,0,0.07332279201364145,False,600.0,confirmed,True,10450,0.8768421052631579,0.86421244992871,2864,0,0.0,7586,7586,1.0,,,1.0,1.0,hellinger,random_blocks,17.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__instance__severe/random_blocks_seed_17
SEA_A,instance,severe,9913.0,553344547.0,,SEA_A__s9913,SEA_A__s9913__instance__severe,10450.0,12000.0,950,950.0,0.0,0,0.07103712498792447,False,600.0,confirmed,True,10450,0.8768421052631579,0.86421244992871,2864,0,0.0,7586,7586,1.0,,,1.0,1.0,hellinger,random_blocks,27.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__instance__severe/random_blocks_seed_27
SEA_A,instance,severe,9913.0,553344547.0,,SEA_A__s9913,SEA_A__s9913__instance__severe,10450.0,12000.0,950,950.0,0.0,0,0.07459604198811576,False,600.0,confirmed,True,10450,0.8768421052631579,0.86421244992871,2864,0,0.0,7586,7586,1.0,,,1.0,1.0,hellinger,random_blocks,37.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__instance__severe/random_blocks_seed_37
SEA_A,instance,severe,9913.0,553344547.0,,SEA_A__s9913,SEA_A__s9913__instance__severe,10450.0,12000.0,950,950.0,0.0,0,0.08297879199380986,False,600.0,confirmed,True,10450,0.8768421052631579,0.86421244992871,2864,0,0.0,7586,7586,1.0,,,1.0,1.0,hellinger,random_blocks,47.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__instance__severe/random_blocks_seed_47
SEA_A,instance,severe,9913.0,553344547.0,,SEA_A__s9913,SEA_A__s9913__instance__severe,10450.0,12000.0,950,950.0,0.0,0,0.07366020799963735,False,600.0,confirmed,True,10450,0.8768421052631579,0.86421244992871,2864,0,0.0,7586,7586,1.0,,,1.0,1.0,hellinger,random_blocks,7.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__instance__severe/random_blocks_seed_7
SEA_A,instance,severe,9913.0,553344547.0,,SEA_A__s9913,SEA_A__s9913__instance__severe,2864.0,12000.0,8536,7169.0,0.0,0,0.13267079199431464,False,600.0,confirmed,True,10450,0.8611483253588517,0.8442621655165142,2864,1703,0.5946229050279329,7586,3070,0.4046928552596889,,,0.27618715083798884,0.2732665436330082,hellinger,random_rows,17.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__instance__severe/random_rows_seed_17
SEA_A,instance,severe,9913.0,553344547.0,,SEA_A__s9913,SEA_A__s9913__instance__severe,2864.0,12000.0,9924,7165.0,2094.0,1,0.13883987499866635,False,600.0,confirmed,True,10450,0.8805741626794258,0.8682678163293606,2864,1504,0.5251396648044693,7586,3566,0.4700764566306354,,,0.276536312849162,0.27313472185605064,hellinger,random_rows,27.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__instance__severe/random_rows_seed_27
SEA_A,instance,severe,9913.0,553344547.0,,SEA_A__s9913,SEA_A__s9913__instance__severe,2864.0,12000.0,8536,7854.0,0.0,0,0.1327550839923788,False,600.0,confirmed,True,10450,0.877511961722488,0.8636126393397351,2864,1865,0.6511871508379888,7586,2547,0.33575006591088846,,,0.28037709497206703,0.27168468230951753,hellinger,random_rows,37.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__instance__severe/random_rows_seed_37
SEA_A,instance,severe,9913.0,553344547.0,,SEA_A__s9913,SEA_A__s9913__instance__severe,2864.0,12000.0,8536,5806.0,0.0,0,0.1265403330035042,False,600.0,confirmed,True,10450,0.8692822966507177,0.8546069926594086,2864,1369,0.4780027932960894,7586,4099,0.5403374637490114,,,0.2709497206703911,0.27524387028737146,hellinger,random_rows,47.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__instance__severe/random_rows_seed_47
SEA_A,instance,severe,9913.0,553344547.0,,SEA_A__s9913,SEA_A__s9913__instance__severe,2864.0,12000.0,8536,5787.0,0.0,0,0.13888820799184032,False,600.0,confirmed,True,10450,0.8533014354066986,0.8336340669776201,2864,1368,0.4776536312849162,7586,4117,0.5427102557342472,,,0.2608240223463687,0.2790667018191405,hellinger,random_rows,7.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/hellinger/SEA_A__s9913__instance__severe/random_rows_seed_7
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,490.0,12000.0,10910,9080.0,0.0,0,0.1551318340061698,False,600.0,none,True,10450,0.8972248803827751,0.8869817309839534,0,0,,10450,2320,0.22200956937799043,,,,0.04688995215311005,none,learned_features_label,17.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/none/SEA_A__s9913__clean__none/learned_features_label_seed_17
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,486.0,12000.0,10914,9098.0,0.0,0,0.15092650000588037,False,600.0,none,True,10450,0.9006698564593302,0.8909626337507335,0,0,,10450,2302,0.22028708133971292,,,,0.04650717703349282,none,learned_features_label,27.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/none/SEA_A__s9913__clean__none/learned_features_label_seed_27
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,447.0,12000.0,10953,9133.0,0.0,0,0.15157837499282323,False,600.0,none,True,10450,0.8998086124401914,0.8900928749185163,0,0,,10450,2267,0.2169377990430622,,,,0.04277511961722488,none,learned_features_label,37.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/none/SEA_A__s9913__clean__none/learned_features_label_seed_37
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,523.0,12000.0,10877,9065.0,0.0,0,0.15088845801074058,False,600.0,none,True,10450,0.895023923444976,0.8840941208334854,0,0,,10450,2335,0.22344497607655503,,,,0.050047846889952154,none,learned_features_label,47.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/none/SEA_A__s9913__clean__none/learned_features_label_seed_47
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,503.0,12000.0,10897,9086.0,0.0,0,0.15369787500821985,False,600.0,none,True,10450,0.8926315789473684,0.8815829771164045,0,0,,10450,2314,0.2214354066985646,,,,0.04813397129186603,none,learned_features_label,7.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/none/SEA_A__s9913__clean__none/learned_features_label_seed_7
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,514.0,12000.0,10886,9982.0,0.0,0,0.1487915420148056,False,600.0,none,True,10450,0.885933014354067,0.8739172373003834,0,0,,10450,1418,0.13569377990430623,,,,0.049186602870813396,none,learned_features,17.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/none/SEA_A__s9913__clean__none/learned_features_seed_17
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,465.0,12000.0,10935,7303.0,0.0,0,0.18631779198767617,False,600.0,none,True,10450,0.8941626794258373,0.884264864139766,0,0,,10450,4097,0.3920574162679426,,,,0.04449760765550239,none,learned_features,27.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/none/SEA_A__s9913__clean__none/learned_features_seed_27
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,465.0,12000.0,10935,8229.0,0.0,0,0.18362462500226684,False,600.0,none,True,10450,0.888133971291866,0.8774234494463453,0,0,,10450,3171,0.303444976076555,,,,0.04449760765550239,none,learned_features,37.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/none/SEA_A__s9913__clean__none/learned_features_seed_37
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,522.0,12000.0,10878,8158.0,0.0,0,0.15230558402254246,False,600.0,none,True,10450,0.8839234449760766,0.8722328795198342,0,0,,10450,3242,0.31023923444976076,,,,0.049952153110047845,none,learned_features,47.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/none/SEA_A__s9913__clean__none/learned_features_seed_47
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,405.0,12000.0,10995,8257.0,0.0,0,0.15072779098409228,False,600.0,none,True,10450,0.8876555023923445,0.8769067992942401,0,0,,10450,3143,0.30076555023923446,,,,0.038755980861244016,none,learned_features,7.0,complete,results/per_dataset_study/integration_full_study/filters/runs/SEA_A/none/SEA_A__s9913__clean__none/learned_features_seed_7
