rows,training_visits,accepted_training_visits,accepted_refit_rows,resets,seconds,pending_candidate,audit_rows_reserved,policy,guarded,host_n,host_accuracy,host_macro_f1,poison_rows,poison_rows_admitted,poison_admission_rate,clean_rows,clean_rows_withheld,clean_withhold_rate,condition,stream,mode,level,base_seed,arm,detector,feedback_fraction,delay_blocks,no_feedback_blocks,status,host_macro_f1_reference,host_accuracy_reference,poison_admission_rate_reference,clean_withhold_rate_reference,resets_reference,training_visits_reference,seconds_reference,host_macro_f1_difference,host_accuracy_difference,poison_admission_rate_difference,clean_withhold_rate_difference,resets_difference,training_visits_difference,seconds_difference
12000,11400,6650,0,0,0.46103766599844676,False,600,rl,True,10450,0.39311004784688997,0.3742956620695437,0,0,,10450,4750,0.45454545454545453,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,q_alarm_persistence_7,hellinger,0.05,1,0,complete,0.3742956620695437,0.39311004784688997,,0.45454545454545453,0,11400,0.45950420800363645,0.0,0.0,,0.0,0,0,0.0015334579948103055
12000,11400,2850,0,0,0.4595183750061551,False,600,rl,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,8550,0.8181818181818182,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,q_alarm_persistence_7,hellinger,0.01,5,4,complete,0.35553604631530256,0.36679425837320573,,0.8181818181818182,0,11400,0.45980879198759794,0.0,0.0,,0.0,0,0,-0.00029041698144283146
12000,11400,2850,0,0,0.4439443329902133,False,600,none,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,8550,0.8181818181818182,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,no_reset,d3_oof,0.01,5,4,complete,0.35553604631530256,0.36679425837320573,,0.8181818181818182,0,11400,0.4712154580047354,0.0,0.0,,0.0,0,0,-0.027271125014522113
12000,11400,6650,0,0,0.4616785419930238,False,600,none,True,10450,0.39311004784688997,0.3742956620695437,0,0,,10450,4750,0.45454545454545453,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,no_reset,d3_oof,0.05,1,0,complete,0.3742956620695437,0.39311004784688997,,0.45454545454545453,0,11400,0.4694704580033431,0.0,0.0,,0.0,0,0,-0.007791916010319255
12000,11400,6650,0,0,0.4694704580033431,False,600,confirmed,True,10450,0.39311004784688997,0.3742956620695437,0,0,,10450,4750,0.45454545454545453,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,confirmed,d3_oof,0.05,1,0,complete,0.3742956620695437,0.39311004784688997,,0.45454545454545453,0,11400,0.4694704580033431,0.0,0.0,,0.0,0,0,0.0
12000,11400,2850,0,0,0.4712154580047354,False,600,confirmed,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,8550,0.8181818181818182,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,confirmed,d3_oof,0.01,5,4,complete,0.35553604631530256,0.36679425837320573,,0.8181818181818182,0,11400,0.4712154580047354,0.0,0.0,,0.0,0,0,0.0
12000,11400,5700,1900,2,0.4712757909874199,False,600,rl,True,10450,0.38354066985645935,0.37430018802141235,0,0,,10450,5700,0.5454545454545454,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,error_rule,d3_oof,0.05,1,0,complete,0.3742956620695437,0.39311004784688997,,0.45454545454545453,0,11400,0.4694704580033431,4.52595186867244e-06,-0.009569377990430616,,0.09090909090909088,2,0,0.0018053329840768129
12000,11400,3800,950,1,0.46830079100618605,False,600,rl,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,7600,0.7272727272727273,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,error_rule,d3_oof,0.01,5,4,complete,0.35553604631530256,0.36679425837320573,,0.8181818181818182,0,11400,0.4712154580047354,0.0,0.0,,-0.09090909090909094,1,0,-0.0029146669985493645
12000,11400,6650,0,0,0.48837449999700766,False,600,rl,True,10450,0.39311004784688997,0.3742956620695437,0,0,,10450,4750,0.45454545454545453,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,selected_map,d3_oof,0.05,1,0,complete,0.3742956620695437,0.39311004784688997,,0.45454545454545453,0,11400,0.4694704580033431,0.0,0.0,,0.0,0,0,0.018904041993664578
12000,11400,2850,0,0,0.49173725000582635,False,600,rl,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,8550,0.8181818181818182,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,selected_map,d3_oof,0.01,5,4,complete,0.35553604631530256,0.36679425837320573,,0.8181818181818182,0,11400,0.4712154580047354,0.0,0.0,,0.0,0,0,0.020521792001090944
12000,11400,2850,0,0,0.4666444999893429,False,600,rl,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,8550,0.8181818181818182,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,q_alarm_7,d3_oof,0.01,5,4,complete,0.35553604631530256,0.36679425837320573,,0.8181818181818182,0,11400,0.4712154580047354,0.0,0.0,,0.0,0,0,-0.0045709580153925344
12000,11400,6650,0,0,0.4772747920069378,False,600,rl,True,10450,0.39311004784688997,0.3742956620695437,0,0,,10450,4750,0.45454545454545453,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,q_alarm_7,d3_oof,0.05,1,0,complete,0.3742956620695437,0.39311004784688997,,0.45454545454545453,0,11400,0.4694704580033431,0.0,0.0,,0.0,0,0,0.007804334003594704
12000,11400,6650,0,0,0.46888695799862035,False,600,rl,True,10450,0.39311004784688997,0.3742956620695437,0,0,,10450,4750,0.45454545454545453,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,q_alarm_persistence_7,d3_oof,0.05,1,0,complete,0.3742956620695437,0.39311004784688997,,0.45454545454545453,0,11400,0.4694704580033431,0.0,0.0,,0.0,0,0,-0.0005835000047227368
12000,11400,2850,0,0,0.46712033299263567,False,600,rl,True,10450,0.36679425837320573,0.35553604631530256,0,0,,10450,8550,0.8181818181818182,RBF_I__s9917__clean__none,RBF_I,clean,none,9917,q_alarm_persistence_7,d3_oof,0.01,5,4,complete,0.35553604631530256,0.36679425837320573,,0.8181818181818182,0,11400,0.4712154580047354,0.0,0.0,,0.0,0,0,-0.004095125012099743
12000,11400,4750,0,0,0.4416640420095064,False,600,none,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,no_reset,adwin,0.01,5,4,complete,0.361688645667891,0.38976076555023925,0.36653805682216767,0.6374522963547835,0,11400,0.45725525000307243,0.0,0.0,0.0,0.0,0,0,-0.015591207993566059
12000,11400,6650,0,0,0.46396025001013186,False,600,none,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,no_reset,adwin,0.05,1,0,complete,0.39118228682416456,0.42028708133971293,0.554191511750263,0.457823397815502,0,11400,0.45868345799681265,0.0,0.0,0.0,0.0,0,0,0.005276792013319209
12000,11400,6650,0,0,0.45868345799681265,False,600,confirmed,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,confirmed,adwin,0.05,1,0,complete,0.39118228682416456,0.42028708133971293,0.554191511750263,0.457823397815502,0,11400,0.45868345799681265,0.0,0.0,0.0,0.0,0,0,0.0
12000,11400,4750,0,0,0.45725525000307243,False,600,confirmed,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,confirmed,adwin,0.01,5,4,complete,0.361688645667891,0.38976076555023925,0.36653805682216767,0.6374522963547835,0,11400,0.45725525000307243,0.0,0.0,0.0,0.0,0,0,0.0
12000,11400,6650,0,0,0.4604581669991603,False,600,rl,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,error_rule,adwin,0.05,1,0,complete,0.39118228682416456,0.42028708133971293,0.554191511750263,0.457823397815502,0,11400,0.45868345799681265,0.0,0.0,0.0,0.0,0,0,0.001774709002347663
12000,11400,4750,0,0,0.44525437499396503,False,600,rl,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,error_rule,adwin,0.01,5,4,complete,0.361688645667891,0.38976076555023925,0.36653805682216767,0.6374522963547835,0,11400,0.45725525000307243,0.0,0.0,0.0,0.0,0,0,-0.012000875009107403
12000,11400,6650,0,0,0.4571284589910647,False,600,rl,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,selected_map,adwin,0.05,1,0,complete,0.39118228682416456,0.42028708133971293,0.554191511750263,0.457823397815502,0,11400,0.45868345799681265,0.0,0.0,0.0,0.0,0,0,-0.001554999005747959
12000,11400,4750,0,0,0.455931624994264,False,600,rl,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,selected_map,adwin,0.01,5,4,complete,0.361688645667891,0.38976076555023925,0.36653805682216767,0.6374522963547835,0,11400,0.45725525000307243,0.0,0.0,0.0,0.0,0,0,-0.001323625008808449
12000,11400,4750,0,0,0.4476107910013525,False,600,rl,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,q_alarm_7,adwin,0.01,5,4,complete,0.361688645667891,0.38976076555023925,0.36653805682216767,0.6374522963547835,0,11400,0.45725525000307243,0.0,0.0,0.0,0.0,0,0,-0.009644459001719952
12000,11400,6650,0,0,0.4599810409999918,False,600,rl,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,q_alarm_7,adwin,0.05,1,0,complete,0.39118228682416456,0.42028708133971293,0.554191511750263,0.457823397815502,0,11400,0.45868345799681265,0.0,0.0,0.0,0.0,0,0,0.0012975830031791702
12000,11400,6650,0,0,0.4565209580032388,False,600,rl,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,q_alarm_persistence_7,adwin,0.05,1,0,complete,0.39118228682416456,0.42028708133971293,0.554191511750263,0.457823397815502,0,11400,0.45868345799681265,0.0,0.0,0.0,0.0,0,0,-0.0021624999935738742
12000,11400,4750,0,0,0.4511746669886634,False,600,rl,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,q_alarm_persistence_7,adwin,0.01,5,4,complete,0.361688645667891,0.38976076555023925,0.36653805682216767,0.6374522963547835,0,11400,0.45725525000307243,0.0,0.0,0.0,0.0,0,0,-0.006080583014409058
12000,11400,4750,0,0,0.44099395799275953,False,600,none,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,no_reset,hddm_w,0.01,5,4,complete,0.361688645667891,0.38976076555023925,0.36653805682216767,0.6374522963547835,0,11400,0.4689992909989087,0.0,0.0,0.0,0.0,0,0,-0.028005333006149158
12000,11400,6650,0,0,0.46173787499719765,False,600,none,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,no_reset,hddm_w,0.05,1,0,complete,0.39118228682416456,0.42028708133971293,0.554191511750263,0.457823397815502,0,11400,0.4710124160046689,0.0,0.0,0.0,0.0,0,0,-0.00927454100747127
12000,11400,4750,0,0,0.4689992909989087,True,600,confirmed,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,confirmed,hddm_w,0.01,5,4,complete,0.361688645667891,0.38976076555023925,0.36653805682216767,0.6374522963547835,0,11400,0.4689992909989087,0.0,0.0,0.0,0.0,0,0,0.0
12000,11400,6650,0,0,0.4710124160046689,False,600,confirmed,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,confirmed,hddm_w,0.05,1,0,complete,0.39118228682416456,0.42028708133971293,0.554191511750263,0.457823397815502,0,11400,0.4710124160046689,0.0,0.0,0.0,0.0,0,0,0.0
12000,11400,4750,0,0,0.4602281249972293,False,600,rl,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,error_rule,hddm_w,0.01,5,4,complete,0.361688645667891,0.38976076555023925,0.36653805682216767,0.6374522963547835,0,11400,0.4689992909989087,0.0,0.0,0.0,0.0,0,0,-0.008771166001679376
12000,11400,6650,0,0,0.4749651250021998,False,600,rl,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,error_rule,hddm_w,0.05,1,0,complete,0.39118228682416456,0.42028708133971293,0.554191511750263,0.457823397815502,0,11400,0.4710124160046689,0.0,0.0,0.0,0.0,0,0,0.003952708997530863
12000,11400,4750,0,0,0.45451633400807623,False,600,rl,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,selected_map,hddm_w,0.01,5,4,complete,0.361688645667891,0.38976076555023925,0.36653805682216767,0.6374522963547835,0,11400,0.4689992909989087,0.0,0.0,0.0,0.0,0,0,-0.014482956990832463
12000,11400,6650,0,0,0.48724575000233017,False,600,rl,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,selected_map,hddm_w,0.05,1,0,complete,0.39118228682416456,0.42028708133971293,0.554191511750263,0.457823397815502,0,11400,0.4710124160046689,0.0,0.0,0.0,0.0,0,0,0.016233333997661248
12000,11400,4750,0,0,0.45496524999907706,False,600,rl,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,q_alarm_7,hddm_w,0.01,5,4,complete,0.361688645667891,0.38976076555023925,0.36653805682216767,0.6374522963547835,0,11400,0.4689992909989087,0.0,0.0,0.0,0.0,0,0,-0.014034040999831632
12000,11400,6650,0,0,0.47482887499791104,False,600,rl,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,q_alarm_7,hddm_w,0.05,1,0,complete,0.39118228682416456,0.42028708133971293,0.554191511750263,0.457823397815502,0,11400,0.4710124160046689,0.0,0.0,0.0,0.0,0,0,0.0038164589932421222
12000,11400,6650,0,0,0.46794429200235754,False,600,rl,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,q_alarm_persistence_7,hddm_w,0.05,1,0,complete,0.39118228682416456,0.42028708133971293,0.554191511750263,0.457823397815502,0,11400,0.4710124160046689,0.0,0.0,0.0,0.0,0,0,-0.0030681240023113787
12000,11400,4750,0,0,0.4717664999916451,False,600,rl,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,q_alarm_persistence_7,hddm_w,0.01,5,4,complete,0.361688645667891,0.38976076555023925,0.36653805682216767,0.6374522963547835,0,11400,0.4689992909989087,0.0,0.0,0.0,0.0,0,0,0.002767208992736414
12000,11400,6650,0,0,0.45844524999847636,False,600,none,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,no_reset,hellinger,0.05,1,0,complete,0.39118228682416456,0.42028708133971293,0.554191511750263,0.457823397815502,0,11400,0.4588441659871023,0.0,0.0,0.0,0.0,0,0,-0.00039891598862595856
12000,11400,4750,0,0,0.4485971670073923,False,600,none,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,no_reset,hellinger,0.01,5,4,complete,0.361688645667891,0.38976076555023925,0.36653805682216767,0.6374522963547835,0,11400,0.45895699999528006,0.0,0.0,0.0,0.0,0,0,-0.010359832987887785
12000,11400,6650,0,0,0.4588441659871023,False,600,confirmed,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,confirmed,hellinger,0.05,1,0,complete,0.39118228682416456,0.42028708133971293,0.554191511750263,0.457823397815502,0,11400,0.4588441659871023,0.0,0.0,0.0,0.0,0,0,0.0
12000,11400,4750,0,0,0.45895699999528006,False,600,confirmed,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,confirmed,hellinger,0.01,5,4,complete,0.361688645667891,0.38976076555023925,0.36653805682216767,0.6374522963547835,0,11400,0.45895699999528006,0.0,0.0,0.0,0.0,0,0,0.0
12000,11400,4750,0,0,0.4520006660022773,False,600,rl,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,error_rule,hellinger,0.01,5,4,complete,0.361688645667891,0.38976076555023925,0.36653805682216767,0.6374522963547835,0,11400,0.45895699999528006,0.0,0.0,0.0,0.0,0,0,-0.006956333993002772
12000,11400,6650,0,0,0.4614414170064265,False,600,rl,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,error_rule,hellinger,0.05,1,0,complete,0.39118228682416456,0.42028708133971293,0.554191511750263,0.457823397815502,0,11400,0.4588441659871023,0.0,0.0,0.0,0.0,0,0,0.002597251019324176
12000,11400,6650,0,0,0.4568881669983966,False,600,rl,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,selected_map,hellinger,0.05,1,0,complete,0.39118228682416456,0.42028708133971293,0.554191511750263,0.457823397815502,0,11400,0.4588441659871023,0.0,0.0,0.0,0.0,0,0,-0.0019559989887056872
12000,11400,4750,0,0,0.45526145900657866,False,600,rl,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,selected_map,hellinger,0.01,5,4,complete,0.361688645667891,0.38976076555023925,0.36653805682216767,0.6374522963547835,0,11400,0.45895699999528006,0.0,0.0,0.0,0.0,0,0,-0.0036955409887013957
12000,11400,4750,0,0,0.4420997499983059,False,600,rl,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,q_alarm_7,hellinger,0.01,5,4,complete,0.361688645667891,0.38976076555023925,0.36653805682216767,0.6374522963547835,0,11400,0.45895699999528006,0.0,0.0,0.0,0.0,0,0,-0.016857249996974133
12000,11400,6650,0,0,0.46469533299386967,False,600,rl,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,q_alarm_7,hellinger,0.05,1,0,complete,0.39118228682416456,0.42028708133971293,0.554191511750263,0.457823397815502,0,11400,0.4588441659871023,0.0,0.0,0.0,0.0,0,0,0.005851167006767355
12000,11400,6650,0,0,0.4608708750020014,False,600,rl,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,q_alarm_persistence_7,hellinger,0.05,1,0,complete,0.39118228682416456,0.42028708133971293,0.554191511750263,0.457823397815502,0,11400,0.4588441659871023,0.0,0.0,0.0,0.0,0,0,0.0020267090148990974
12000,11400,4750,0,0,0.46237137500429526,False,600,rl,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,q_alarm_persistence_7,hellinger,0.01,5,4,complete,0.361688645667891,0.38976076555023925,0.36653805682216767,0.6374522963547835,0,11400,0.45895699999528006,0.0,0.0,0.0,0.0,0,0,0.0034143750090152025
12000,11400,6650,0,0,0.4613660410104785,False,600,none,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,no_reset,d3_oof,0.05,1,0,complete,0.39118228682416456,0.42028708133971293,0.554191511750263,0.457823397815502,0,11400,0.46918825000466313,0.0,0.0,0.0,0.0,0,0,-0.00782220899418462
12000,11400,4750,0,0,0.44755508299567737,False,600,none,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,no_reset,d3_oof,0.01,5,4,complete,0.361688645667891,0.38976076555023925,0.36653805682216767,0.6374522963547835,0,11400,0.46794600000430364,0.0,0.0,0.0,0.0,0,0,-0.020390917008626275
12000,11400,6650,0,0,0.46918825000466313,False,600,confirmed,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,confirmed,d3_oof,0.05,1,0,complete,0.39118228682416456,0.42028708133971293,0.554191511750263,0.457823397815502,0,11400,0.46918825000466313,0.0,0.0,0.0,0.0,0,0,0.0
12000,11400,4750,0,0,0.46794600000430364,False,600,confirmed,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,confirmed,d3_oof,0.01,5,4,complete,0.361688645667891,0.38976076555023925,0.36653805682216767,0.6374522963547835,0,11400,0.46794600000430364,0.0,0.0,0.0,0.0,0,0,0.0
12000,11400,4750,0,0,0.46051283400447574,False,600,rl,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,error_rule,d3_oof,0.01,5,4,complete,0.361688645667891,0.38976076555023925,0.36653805682216767,0.6374522963547835,0,11400,0.46794600000430364,0.0,0.0,0.0,0.0,0,0,-0.0074331659998279065
12000,11400,6650,0,0,0.4727754170016851,False,600,rl,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,error_rule,d3_oof,0.05,1,0,complete,0.39118228682416456,0.42028708133971293,0.554191511750263,0.457823397815502,0,11400,0.46918825000466313,0.0,0.0,0.0,0.0,0,0,0.0035871669970219955
12000,11400,6650,0,0,0.46911216599983163,False,600,rl,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,selected_map,d3_oof,0.05,1,0,complete,0.39118228682416456,0.42028708133971293,0.554191511750263,0.457823397815502,0,11400,0.46918825000466313,0.0,0.0,0.0,0.0,0,0,-7.608400483150035e-05
12000,11400,4750,0,0,0.4690271669969661,False,600,rl,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,selected_map,d3_oof,0.01,5,4,complete,0.361688645667891,0.38976076555023925,0.36653805682216767,0.6374522963547835,0,11400,0.46794600000430364,0.0,0.0,0.0,0.0,0,0,0.0010811669926624745
12000,11400,4750,0,0,0.45625650000874884,False,600,rl,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,q_alarm_7,d3_oof,0.01,5,4,complete,0.361688645667891,0.38976076555023925,0.36653805682216767,0.6374522963547835,0,11400,0.46794600000430364,0.0,0.0,0.0,0.0,0,0,-0.011689499995554797
12000,11400,6650,0,0,0.4787903329997789,False,600,rl,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,q_alarm_7,d3_oof,0.05,1,0,complete,0.39118228682416456,0.42028708133971293,0.554191511750263,0.457823397815502,0,11400,0.46918825000466313,0.0,0.0,0.0,0.0,0,0,0.00960208299511578
12000,11400,6650,0,0,0.4653752089943737,False,600,rl,True,10450,0.42028708133971293,0.39118228682416456,2851,1580,0.554191511750263,7599,3479,0.457823397815502,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,q_alarm_persistence_7,d3_oof,0.05,1,0,complete,0.39118228682416456,0.42028708133971293,0.554191511750263,0.457823397815502,0,11400,0.46918825000466313,0.0,0.0,0.0,0.0,0,0,-0.003813041010289453
12000,11400,4750,0,0,0.46304824999242555,False,600,rl,True,10450,0.38976076555023925,0.361688645667891,2851,1045,0.36653805682216767,7599,4844,0.6374522963547835,RBF_I__s9917__instance__severe,RBF_I,instance,severe,9917,q_alarm_persistence_7,d3_oof,0.01,5,4,complete,0.361688645667891,0.38976076555023925,0.36653805682216767,0.6374522963547835,0,11400,0.46794600000430364,0.0,0.0,0.0,0.0,0,0,-0.004897750011878088
